temp,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,month,day,month_sin,month_cos,day_sin,day_cos,sunup_hours,conditions_clear,conditions_overcast,conditions_partiallycloudy,conditions_rain,conditions_snow
14.7,9.7,67.4,0.0,0,0.0,7.9,83.6,1023.4,53.6,10.0,0.98,4,15,1.0,6.123233995736766e-17,0.299363122973358,-0.9541392564000488,13.0,0,0,1,0,0
12.1,5.4,55.3,0.0,0,0.0,7.9,66.0,1020.5,97.2,10.0,0.0,4,16,1.0,6.123233995736766e-17,0.10116832198743228,-0.9948693233918952,14.0,0,1,0,0,0
16.4,7.4,73.6,0.0,0,0.0,7.5,44.2,1019.9,99.6,10.0,0.05,4,17,1.0,6.123233995736766e-17,-0.10116832198743203,-0.9948693233918952,14.0,0,1,0,0,0
18.3,11.1,72.3,0.015,100,8.33,11.5,51.5,1024.9,81.0,10.0,0.08,4,18,1.0,6.123233995736766e-17,-0.2993631229733578,-0.9541392564000489,14.0,0,0,1,1,0
16.0,11.0,64.6,0.0,0,0.0,11.0,228.3,1022.9,63.1,10.0,0.12,4,19,1.0,6.123233995736766e-17,-0.4853019625310809,-0.8743466161445822,14.0,0,0,1,0,0
16.8,6.9,56.8,0.081,100,12.5,10.9,61.7,1020.2,38.9,10.0,0.15,4,20,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,14.0,0,0,1,1,0
19.0,6.4,52.3,0.0,0,0.0,14.4,260.8,1021.4,16.8,10.1,0.19,4,21,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476628,14.0,1,0,0,0,0
19.9,8.0,53.2,0.0,0,0.0,10.5,227.1,1014.8,1.7,10.1,0.23,4,22,1.0,6.123233995736766e-17,-0.8978045395707417,-0.4403941515576342,14.0,1,0,0,0,0
19.6,8.8,52.0,0.0,0,0.0,7.7,201.4,1014.1,9.1,10.0,0.25,4,23,1.0,6.123233995736766e-17,-0.9680771188662043,-0.2506525322587204,14.0,1,0,0,0,0
19.7,12.5,68.3,0.027,100,12.5,7.2,237.7,1014.0,42.0,10.0,0.3,4,24,1.0,6.123233995736766e-17,-0.9987165071710528,-0.05064916883871266,14.0,0,0,1,1,0
21.6,12.9,69.3,0.0,0,0.0,6.4,168.8,1015.5,22.7,10.0,0.33,4,25,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667,14.0,0,0,1,0,0
19.0,12.8,61.7,0.0,0,0.0,7.1,219.0,1012.4,10.2,10.0,0.37,4,26,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,14.0,1,0,0,0,0
18.9,12.8,68.2,0.0,0,0.0,8.0,73.0,1015.0,48.6,10.0,0.4,4,27,1.0,6.123233995736766e-17,-0.848644257494751,0.5289640103269624,14.0,0,0,1,0,0
18.1,11.8,65.2,0.0,0,0.0,10.6,73.5,1020.6,8.2,10.1,0.44,4,28,1.0,6.123233995736766e-17,-0.7247927872291201,0.6889669190756865,14.0,1,0,0,0,0
17.2,9.2,59.4,0.0,0,0.0,10.0,78.2,1019.5,0.0,10.0,0.48,4,29,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763,14.0,1,0,0,0,0
19.7,10.0,65.2,0.0,0,0.0,4.5,71.4,1016.3,23.6,10.1,0.5,4,30,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,14.0,0,0,1,0,0
18.6,10.2,59.6,0.0,0,0.0,8.4,72.4,1014.5,7.3,10.1,0.54,5,1,0.8660254037844388,-0.4999999999999998,0.0,1.0,14.0,1,0,0,0,0
18.2,11.9,68.9,0.0,0,0.0,8.4,66.3,1014.9,0.1,10.0,0.58,5,2,0.8660254037844388,-0.4999999999999998,0.20129852008866006,0.9795299412524945,14.0,1,0,0,0,0
21.0,13.2,74.6,0.0,0,0.0,7.8,60.9,1012.5,29.9,10.0,0.61,5,3,0.8660254037844388,-0.4999999999999998,0.39435585511331855,0.9189578116202306,14.0,0,0,1,0,0
22.6,13.0,64.7,0.0,0,0.0,7.3,55.2,1013.2,0.0,10.0,0.64,5,4,0.8660254037844388,-0.4999999999999998,0.5712682150947923,0.8207634412072763,14.0,1,0,0,0,0
23.4,14.1,62.4,0.064,100,8.33,7.5,43.9,1012.7,18.3,10.1,0.67,5,5,0.8660254037844388,-0.4999999999999998,0.7247927872291199,0.6889669190756866,14.0,0,0,0,1,0
21.0,13.8,56.9,0.0,0,0.0,7.9,41.9,1011.9,47.6,10.1,0.7,5,6,0.8660254037844388,-0.4999999999999998,0.8486442574947509,0.5289640103269625,14.0,0,0,1,0,0
19.5,10.8,53.7,0.003,100,8.33,7.4,348.2,1012.2,54.4,10.0,0.74,5,7,0.8660254037844388,-0.4999999999999998,0.9377521321470804,0.3473052528448203,14.0,0,0,1,1,0
18.4,12.8,67.3,0.045,100,16.67,7.8,354.6,1007.9,62.6,10.0,0.75,5,8,0.8660254037844388,-0.4999999999999998,0.9884683243281114,0.1514277775045767,15.0,0,0,1,1,0
17.6,16.0,86.5,0.157,100,45.83,8.3,2.7,1006.7,95.3,10.0,0.8,5,9,0.8660254037844388,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,15.0,0,1,0,1,0
18.9,12.4,72.6,0.0,0,0.0,7.9,39.4,1010.0,88.7,10.0,0.83,5,10,0.8660254037844388,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,15.0,0,0,1,0,0
17.0,11.6,64.6,0.0,0,0.0,7.8,26.2,1014.1,55.5,10.0,0.87,5,11,0.8660254037844388,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,15.0,0,0,1,0,0
16.9,10.4,68.7,0.0,0,0.0,7.1,89.8,1016.8,62.4,10.0,0.9,5,12,0.8660254037844388,-0.4999999999999998,0.7907757369376985,-0.6121059825476628,15.0,0,0,1,0,0
16.5,8.9,63.9,0.052,100,25.0,7.6,284.0,1012.7,45.2,10.0,0.93,5,13,0.8660254037844388,-0.4999999999999998,0.6513724827222223,-0.758758122692791,15.0,0,0,1,1,0
19.7,12.4,79.5,5.544,100,8.33,10.7,58.3,1013.5,53.6,10.0,0.96,5,14,0.8660254037844388,-0.4999999999999998,0.48530196253108104,-0.8743466161445821,15.0,0,0,1,1,0
19.8,14.8,75.4,0.001,100,4.17,11.4,67.7,1014.2,57.1,10.0,0.0,5,15,0.8660254037844388,-0.4999999999999998,0.299363122973358,-0.9541392564000488,15.0,0,0,1,1,0
16.9,10.7,60.1,0.0,0,0.0,14.6,257.5,1012.9,41.2,10.0,0.03,5,16,0.8660254037844388,-0.4999999999999998,0.10116832198743228,-0.9948693233918952,15.0,0,0,1,0,0
19.5,12.4,75.3,1.055,100,33.33,8.0,33.0,1015.4,57.5,10.0,0.07,5,17,0.8660254037844388,-0.4999999999999998,-0.10116832198743203,-0.9948693233918952,15.0,0,0,1,1,0
18.4,12.0,67.3,0.0,0,0.0,11.2,235.7,1014.6,20.8,10.0,0.1,5,18,0.8660254037844388,-0.4999999999999998,-0.2993631229733578,-0.9541392564000489,15.0,0,0,1,0,0
18.3,13.9,75.5,0.616,100,29.17,7.2,300.1,1014.6,85.0,10.0,0.14,5,19,0.8660254037844388,-0.4999999999999998,-0.4853019625310809,-0.8743466161445822,15.0,0,0,1,1,0
20.0,12.9,73.5,0.276,100,4.17,7.2,40.4,1017.9,53.4,10.0,0.17,5,20,0.8660254037844388,-0.4999999999999998,-0.651372482722222,-0.7587581226927911,15.0,0,0,1,1,0
19.8,13.4,66.7,0.0,0,0.0,10.7,61.9,1020.0,50.0,10.0,0.21,5,21,0.8660254037844388,-0.4999999999999998,-0.7907757369376986,-0.6121059825476628,15.0,0,0,1,0,0
21.3,11.4,61.9,0.0,0,0.0,8.0,78.3,1020.4,22.3,10.0,0.25,5,22,0.8660254037844388,-0.4999999999999998,-0.8978045395707417,-0.4403941515576342,15.0,0,0,1,0,0
22.7,13.4,64.5,0.0,0,0.0,7.1,77.6,1020.2,31.6,10.0,0.28,5,23,0.8660254037844388,-0.4999999999999998,-0.9680771188662043,-0.2506525322587204,15.0,0,0,1,0,0
22.2,12.8,57.2,0.0,0,0.0,7.2,42.3,1016.4,41.0,10.0,0.31,5,24,0.8660254037844388,-0.4999999999999998,-0.9987165071710528,-0.05064916883871266,15.0,0,0,1,0,0
22.6,14.3,64.1,13.009,100,12.5,7.3,36.8,1015.1,38.0,10.0,0.35,5,25,0.8660254037844388,-0.4999999999999998,-0.9884683243281114,0.15142777750457667,15.0,0,0,1,1,0
21.3,15.5,67.6,0.001,100,4.17,7.8,33.1,1018.8,20.1,10.0,0.39,5,26,0.8660254037844388,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,15.0,0,0,1,1,0
20.8,14.3,65.7,0.012,100,4.17,7.8,47.3,1021.7,48.9,10.0,0.42,5,27,0.8660254037844388,-0.4999999999999998,-0.848644257494751,0.5289640103269624,15.0,0,0,1,1,0
22.1,10.1,55.1,0.0,0,0.0,4.6,36.7,1021.7,35.3,10.0,0.46,5,28,0.8660254037844388,-0.4999999999999998,-0.7247927872291201,0.6889669190756865,15.0,0,0,1,0,0
22.4,8.0,41.5,0.0,0,0.0,7.9,42.3,1020.6,34.4,10.1,0.5,5,29,0.8660254037844388,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,15.0,0,0,1,0,0
23.2,10.2,47.5,0.0,0,0.0,7.9,41.0,1018.9,57.3,10.0,0.53,5,30,0.8660254037844388,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,15.0,0,0,1,0,0
24.9,10.6,48.9,0.0,0,0.0,7.1,6.7,1016.2,30.1,10.0,0.56,5,31,0.8660254037844388,-0.4999999999999998,-0.20129852008866028,0.9795299412524945,15.0,0,0,1,0,0
22.6,12.7,49.1,0.0,0,0.0,4.4,47.1,1015.9,29.8,10.1,0.59,6,1,0.5000000000000003,-0.8660254037844385,0.0,1.0,15.0,0,0,1,0,0
22.9,12.7,55.2,0.0,0,0.0,9.9,79.3,1018.5,36.3,10.0,0.62,6,2,0.5000000000000003,-0.8660254037844385,0.20129852008866006,0.9795299412524945,15.0,0,0,1,0,0
20.8,15.2,64.7,0.108,100,16.67,7.5,271.5,1013.3,36.7,10.0,0.66,6,3,0.5000000000000003,-0.8660254037844385,0.39435585511331855,0.9189578116202306,15.0,0,0,1,1,0
22.2,18.2,85.4,1.913,100,33.33,7.9,354.6,1010.3,69.8,10.0,0.69,6,4,0.5000000000000003,-0.8660254037844385,0.5712682150947923,0.8207634412072763,15.0,0,0,1,1,0
23.9,16.7,73.9,0.974,100,4.17,6.9,242.8,1007.9,50.2,10.0,0.72,6,5,0.5000000000000003,-0.8660254037844385,0.7247927872291199,0.6889669190756866,15.0,0,0,1,1,0
23.5,16.4,66.0,0.0,0,0.0,7.9,42.9,1012.5,28.6,10.0,0.75,6,6,0.5000000000000003,-0.8660254037844385,0.8486442574947509,0.5289640103269625,15.0,0,0,1,0,0
24.3,16.7,67.4,0.0,0,0.0,12.3,71.0,1018.9,46.1,10.0,0.79,6,7,0.5000000000000003,-0.8660254037844385,0.9377521321470804,0.3473052528448203,15.0,0,0,1,0,0
24.8,17.2,68.3,0.0,0,0.0,7.2,77.8,1018.4,37.9,10.0,0.82,6,8,0.5000000000000003,-0.8660254037844385,0.9884683243281114,0.1514277775045767,15.0,0,0,1,0,0
24.3,18.9,71.4,0.0,0,0.0,8.0,64.3,1011.4,53.0,10.0,0.85,6,9,0.5000000000000003,-0.8660254037844385,0.9987165071710528,-0.05064916883871264,15.0,0,0,1,0,0
25.4,16.3,64.6,0.0,0,0.0,10.0,74.0,1010.8,43.2,10.0,0.89,6,10,0.5000000000000003,-0.8660254037844385,0.9680771188662043,-0.2506525322587204,15.0,0,0,1,0,0
27.8,14.2,53.1,0.0,0,0.0,4.5,159.8,1011.1,28.4,10.1,0.92,6,11,0.5000000000000003,-0.8660254037844385,0.8978045395707416,-0.4403941515576344,15.0,0,0,1,0,0
28.5,16.3,50.9,0.0,0,0.0,7.4,240.7,1008.0,38.3,10.1,0.95,6,12,0.5000000000000003,-0.8660254037844385,0.7907757369376985,-0.6121059825476628,15.0,0,0,1,0,0
23.5,18.2,56.4,0.0,0,0.0,12.4,58.8,1004.4,22.4,10.0,0.0,6,13,0.5000000000000003,-0.8660254037844385,0.6513724827222223,-0.758758122692791,16.0,0,0,1,0,0
24.5,19.2,78.7,1.869,100,37.5,7.4,13.7,1005.2,80.6,10.0,0.02,6,14,0.5000000000000003,-0.8660254037844385,0.48530196253108104,-0.8743466161445821,16.0,0,0,1,1,0
24.6,16.3,65.2,0.162,100,8.33,10.2,49.7,1006.8,48.4,10.0,0.05,6,15,0.5000000000000003,-0.8660254037844385,0.299363122973358,-0.9541392564000488,16.0,0,0,1,1,0
23.6,16.7,63.6,0.005,100,4.17,7.8,37.2,1009.2,54.7,10.1,0.09,6,16,0.5000000000000003,-0.8660254037844385,0.10116832198743228,-0.9948693233918952,16.0,0,0,1,1,0
22.6,17.9,72.1,6.641,100,20.83,7.4,280.9,1010.4,81.6,10.0,0.12,6,17,0.5000000000000003,-0.8660254037844385,-0.10116832198743203,-0.9948693233918952,16.0,0,0,1,1,0
26.0,18.6,79.7,0.54,100,29.17,8.5,18.2,1011.7,78.9,10.0,0.16,6,18,0.5000000000000003,-0.8660254037844385,-0.2993631229733578,-0.9541392564000489,16.0,0,0,1,1,0
27.8,14.5,55.0,0.033,100,12.5,7.3,16.9,1015.2,33.0,10.1,0.19,6,19,0.5000000000000003,-0.8660254037844385,-0.4853019625310809,-0.8743466161445822,16.0,0,0,1,1,0
23.5,15.4,49.0,0.0,0,0.0,7.8,34.3,1018.2,25.6,10.0,0.25,6,20,0.5000000000000003,-0.8660254037844385,-0.651372482722222,-0.7587581226927911,16.0,0,0,1,0,0
24.5,19.7,79.6,16.64,100,33.33,7.1,355.3,1017.2,74.0,10.0,0.26,6,21,0.5000000000000003,-0.8660254037844385,-0.7907757369376986,-0.6121059825476628,16.0,0,0,1,1,0
18.6,18.2,72.6,1.605,100,20.83,7.5,225.4,1010.8,42.9,10.1,0.3,6,22,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.4403941515576342,16.0,0,0,1,1,0
19.2,14.6,78.6,6.845,100,33.33,10.8,198.9,1013.8,86.5,10.0,0.33,6,23,0.5000000000000003,-0.8660254037844385,-0.9680771188662043,-0.2506525322587204,16.0,0,0,1,1,0
20.1,10.0,57.5,0.0,0,0.0,6.9,81.8,1017.6,55.1,10.0,0.37,6,24,0.5000000000000003,-0.8660254037844385,-0.9987165071710528,-0.05064916883871266,16.0,0,0,1,0,0
19.5,11.1,59.3,0.0,0,0.0,7.1,65.5,1017.6,37.3,10.0,0.4,6,25,0.5000000000000003,-0.8660254037844385,-0.9884683243281114,0.15142777750457667,16.0,0,0,1,0,0
18.5,14.0,72.4,2.831,100,25.0,9.4,46.6,1016.9,71.5,10.0,0.44,6,26,0.5000000000000003,-0.8660254037844385,-0.9377521321470804,0.3473052528448203,16.0,0,0,1,1,0
20.5,16.8,90.1,10.417,100,37.5,7.8,45.7,1010.6,98.8,10.0,0.47,6,27,0.5000000000000003,-0.8660254037844385,-0.848644257494751,0.5289640103269624,16.0,0,1,0,1,0
19.8,18.8,90.5,14.189,100,54.17,7.8,32.4,1005.8,94.1,10.0,0.5,6,28,0.5000000000000003,-0.8660254037844385,-0.7247927872291201,0.6889669190756865,16.0,0,1,0,1,0
21.0,17.5,87.4,4.229,100,20.83,10.6,241.1,1003.2,85.9,10.0,0.54,6,29,0.5000000000000003,-0.8660254037844385,-0.5712682150947924,0.8207634412072763,16.0,0,0,1,1,0
19.9,18.4,85.7,8.404,100,58.33,7.1,276.9,1001.8,91.2,9.9,0.57,6,30,0.5000000000000003,-0.8660254037844385,-0.3943558551133187,0.9189578116202306,15.0,0,1,0,1,0
20.0,14.9,75.6,15.205,100,29.17,7.8,142.0,1011.8,60.9,10.1,0.61,7,1,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0,0,1,1,0
22.4,11.5,63.2,0.0,0,0.0,7.7,249.4,1016.1,4.5,10.1,0.64,7,2,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,15.0,1,0,0,0,0
24.8,14.4,63.1,0.0,0,0.0,6.7,359.9,1015.9,29.0,10.0,0.67,7,3,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,15.0,0,0,1,0,0
21.7,17.6,65.7,0.0,0,0.0,30.1,32.8,1014.4,39.2,10.0,0.71,7,4,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,15.0,0,0,1,0,0
24.2,18.9,84.8,8.443,100,25.0,7.0,12.6,1013.5,53.1,9.6,0.74,7,5,1.2246467991473532e-16,-1.0,0.7247927872291199,0.6889669190756866,15.0,0,0,1,1,0
22.3,16.7,67.7,0.0,0,0.0,7.2,257.1,1011.9,10.7,10.0,0.75,7,6,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269625,15.0,1,0,0,0,0
21.3,18.3,80.8,17.64,100,25.0,10.6,352.3,1011.4,50.2,10.0,0.81,7,7,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,15.0,0,0,1,1,0
20.0,19.5,89.9,2.309,100,50.0,4.3,18.4,1012.2,97.4,9.9,0.84,7,8,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,15.0,0,1,0,1,0
20.8,18.8,92.8,17.89,100,50.0,7.4,355.0,1012.7,91.3,10.0,0.87,7,9,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,15.0,0,1,0,1,0
22.8,19.2,91.1,7.612,100,62.5,7.1,25.4,1012.9,87.3,10.0,0.91,7,10,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,15.0,0,0,1,1,0
25.0,18.3,78.1,0.0,0,0.0,9.0,255.0,1013.7,41.3,10.0,0.94,7,11,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,15.0,0,0,1,0,0
25.4,19.0,71.8,0.0,0,0.0,7.4,254.3,1013.9,17.0,10.0,0.98,7,12,1.2246467991473532e-16,-1.0,0.7907757369376985,-0.6121059825476628,15.0,1,0,0,0,0
24.7,19.8,73.5,0.012,100,4.17,7.2,320.7,1013.3,19.9,10.0,0.0,7,13,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,15.0,0,0,0,1,0
24.1,16.9,64.8,0.0,0,0.0,10.7,277.1,1012.9,41.2,10.0,0.04,7,14,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821,15.0,0,0,1,0,0
23.9,15.4,61.6,0.228,100,16.67,11.0,289.3,1011.3,36.3,10.4,0.08,7,15,1.2246467991473532e-16,-1.0,0.299363122973358,-0.9541392564000488,15.0,0,0,1,1,0
24.9,15.9,66.2,0.003,100,4.17,7.5,271.7,1009.9,15.9,10.1,0.11,7,16,1.2246467991473532e-16,-1.0,0.10116832198743228,-0.9948693233918952,15.0,0,0,0,1,0
23.8,15.4,59.1,0.0,0,0.0,10.8,243.2,1006.6,41.8,10.1,0.14,7,17,1.2246467991473532e-16,-1.0,-0.10116832198743203,-0.9948693233918952,15.0,0,0,1,0,0
22.4,17.3,68.3,0.123,100,8.33,10.5,240.4,1004.5,56.5,10.0,0.18,7,18,1.2246467991473532e-16,-1.0,-0.2993631229733578,-0.9541392564000489,15.0,0,0,1,1,0
25.1,18.6,80.2,3.174,100,37.5,7.4,238.2,1005.3,72.4,10.0,0.25,7,19,1.2246467991473532e-16,-1.0,-0.4853019625310809,-0.8743466161445822,15.0,0,0,1,1,0
24.2,20.6,78.6,2.338,100,12.5,6.5,266.9,1008.7,88.1,10.0,0.25,7,20,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,15.0,0,0,1,1,0
24.4,20.1,79.8,0.185,100,25.0,13.3,183.5,1011.4,52.1,10.0,0.28,7,21,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476628,15.0,0,0,1,1,0
22.3,19.9,78.7,0.229,100,4.17,7.0,338.4,1010.3,24.9,10.0,0.31,7,22,1.2246467991473532e-16,-1.0,-0.8978045395707417,-0.4403941515576342,15.0,0,0,1,1,0
24.2,19.7,85.6,8.975,100,45.83,7.7,260.5,1006.9,86.6,10.0,0.35,7,23,1.2246467991473532e-16,-1.0,-0.9680771188662043,-0.2506525322587204,15.0,0,0,1,1,0
24.2,19.3,75.2,0.018,100,12.5,4.2,356.7,1004.5,81.3,10.0,0.38,7,24,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871266,15.0,0,0,1,1,0
23.8,19.8,77.6,0.74,100,25.0,6.9,9.7,1005.9,84.2,10.0,0.42,7,25,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667,15.0,0,0,1,1,0
23.6,20.2,81.3,0.089,100,25.0,7.4,247.2,1009.0,63.6,10.0,0.45,7,26,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203,15.0,0,0,1,1,0
24.9,21.3,87.6,0.109,100,20.83,7.7,99.8,1010.9,71.4,10.0,0.5,7,27,1.2246467991473532e-16,-1.0,-0.848644257494751,0.5289640103269624,15.0,0,0,1,1,0
24.7,21.0,80.8,0.014,100,12.5,7.4,277.8,1009.6,75.2,10.0,0.52,7,28,1.2246467991473532e-16,-1.0,-0.7247927872291201,0.6889669190756865,15.0,0,0,1,1,0
24.7,21.7,84.7,3.176,100,25.0,6.3,159.7,1009.4,66.4,10.0,0.55,7,29,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763,15.0,0,0,1,1,0
24.2,22.2,86.9,3.167,100,33.33,7.0,3.0,1010.9,68.7,10.0,0.59,7,30,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,15.0,0,0,1,1,0
24.0,21.8,87.4,0.467,100,20.83,4.5,351.9,1013.0,69.1,10.0,0.62,7,31,1.2246467991473532e-16,-1.0,-0.20129852008866028,0.9795299412524945,15.0,0,0,1,1,0
24.6,21.3,86.1,0.597,100,12.5,17.2,58.8,1015.3,81.0,10.0,0.66,8,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,15.0,0,0,1,1,0
24.9,18.2,70.7,0.0,0,0.0,7.8,43.2,1017.3,27.6,10.0,0.69,8,2,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945,15.0,0,0,1,0,0
25.0,15.7,58.6,0.0,0,0.0,7.8,28.3,1016.8,18.9,10.0,0.72,8,3,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306,15.0,1,0,0,0,0
25.4,15.2,56.2,0.0,0,0.0,4.3,26.2,1016.4,18.7,10.1,0.75,8,4,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763,15.0,1,0,0,0,0
25.3,15.4,57.3,0.0,0,0.0,7.0,319.1,1015.7,12.6,10.1,0.79,8,5,-0.4999999999999998,-0.8660254037844388,0.7247927872291199,0.6889669190756866,14.0,1,0,0,0,0
23.9,17.5,63.9,1.839,100,4.17,10.3,292.8,1014.9,15.7,10.1,0.83,8,6,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269625,14.0,0,0,0,1,0
24.7,19.2,76.2,3.679,100,8.33,4.6,41.9,1015.8,30.3,10.0,0.86,8,7,-0.4999999999999998,-0.8660254037844388,0.9377521321470804,0.3473052528448203,14.0,0,0,1,1,0
24.4,17.3,66.2,0.0,0,0.0,7.2,40.3,1017.9,22.8,10.1,0.9,8,8,-0.4999999999999998,-0.8660254037844388,0.9884683243281114,0.1514277775045767,14.0,0,0,1,0,0
23.6,15.5,59.7,0.0,0,0.0,4.2,40.4,1020.1,23.3,10.0,0.93,8,9,-0.4999999999999998,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,14.0,0,0,1,0,0
22.6,14.1,58.9,0.0,0,0.0,7.3,49.6,1022.7,14.7,10.0,0.96,8,10,-0.4999999999999998,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,14.0,1,0,0,0,0
23.4,13.7,60.1,0.0,0,0.0,6.5,35.2,1021.7,16.5,10.1,0.0,8,11,-0.4999999999999998,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,14.0,1,0,0,0,0
23.7,13.0,55.8,0.0,0,0.0,7.1,303.3,1018.3,16.2,10.1,0.03,8,12,-0.4999999999999998,-0.8660254037844388,0.7907757369376985,-0.6121059825476628,14.0,1,0,0,0,0
24.0,13.4,56.2,0.0,0,0.0,6.5,86.6,1016.2,0.5,10.0,0.06,8,13,-0.4999999999999998,-0.8660254037844388,0.6513724827222223,-0.758758122692791,14.0,1,0,0,0,0
23.9,12.1,51.0,0.0,0,0.0,4.4,107.6,1014.2,0.4,10.0,0.1,8,14,-0.4999999999999998,-0.8660254037844388,0.48530196253108104,-0.8743466161445821,14.0,1,0,0,0,0
24.9,13.7,56.2,0.0,0,0.0,7.2,45.4,1013.9,29.9,10.1,0.13,8,15,-0.4999999999999998,-0.8660254037844388,0.299363122973358,-0.9541392564000488,14.0,0,0,1,0,0
26.0,13.9,53.2,0.0,0,0.0,7.2,29.5,1013.9,9.2,10.1,0.16,8,16,-0.4999999999999998,-0.8660254037844388,0.10116832198743228,-0.9948693233918952,14.0,1,0,0,0,0
26.2,16.6,58.0,0.0,0,0.0,7.3,19.1,1013.7,31.9,10.0,0.2,8,17,-0.4999999999999998,-0.8660254037844388,-0.10116832198743203,-0.9948693233918952,14.0,0,0,1,0,0
24.0,15.8,54.6,0.049,100,4.17,10.6,10.3,1015.3,41.0,10.0,0.25,8,18,-0.4999999999999998,-0.8660254037844388,-0.2993631229733578,-0.9541392564000489,14.0,0,0,1,1,0
24.3,16.0,63.3,10.148,100,12.5,11.1,26.7,1017.3,57.0,10.1,0.26,8,19,-0.4999999999999998,-0.8660254037844388,-0.4853019625310809,-0.8743466161445822,14.0,0,0,1,1,0
24.5,17.0,66.3,0.008,100,8.33,7.3,38.1,1015.9,24.5,10.1,0.3,8,20,-0.4999999999999998,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,14.0,0,0,1,1,0
25.4,15.9,62.4,0.0,0,0.0,5.6,4.5,1015.5,6.5,10.0,0.33,8,21,-0.4999999999999998,-0.8660254037844388,-0.7907757369376986,-0.6121059825476628,14.0,1,0,0,0,0
25.2,17.7,65.0,0.0,0,0.0,7.7,36.8,1017.3,28.4,10.0,0.36,8,22,-0.4999999999999998,-0.8660254037844388,-0.8978045395707417,-0.4403941515576342,14.0,0,0,1,0,0
23.9,16.5,60.6,0.0,0,0.0,6.4,53.2,1017.4,18.6,10.1,0.4,8,23,-0.4999999999999998,-0.8660254037844388,-0.9680771188662043,-0.2506525322587204,14.0,1,0,0,0,0
24.6,14.2,57.8,0.0,0,0.0,6.4,52.8,1014.3,17.2,10.1,0.43,8,24,-0.4999999999999998,-0.8660254037844388,-0.9987165071710528,-0.05064916883871266,14.0,1,0,0,0,0
25.0,15.0,58.4,0.0,0,0.0,7.2,74.5,1010.5,36.5,10.0,0.46,8,25,-0.4999999999999998,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,14.0,0,0,1,0,0
25.4,14.9,57.1,0.0,0,0.0,7.1,18.0,1007.9,15.5,10.0,0.5,8,26,-0.4999999999999998,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,14.0,1,0,0,0,0
25.9,15.9,57.1,0.0,0,0.0,7.8,44.8,1009.1,19.5,10.1,0.53,8,27,-0.4999999999999998,-0.8660254037844388,-0.848644257494751,0.5289640103269624,13.0,1,0,0,0,0
24.0,16.1,57.2,0.192,100,12.5,7.5,354.3,1013.6,62.9,10.0,0.57,8,28,-0.4999999999999998,-0.8660254037844388,-0.7247927872291201,0.6889669190756865,13.0,0,0,1,1,0
